package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
SS010,"Ano Rectal
Malformation",31500.0,35700.0,37700.0,SS,120640,114240,100800,150800
SS010,"Ano Rectal
Malformation",30000.0,34100.0,36000.0,SS,115200,109120,96000,144000
SS010,"Ano Rectal
Malformation",26800.0,30400.0,32100.0,SS,102720,97280,85760,128400
SS011,Fecal Fistula Closure,35400.0,40200.0,42500.0,SS,136000,128640,113280,170000
SS012,GI Tumor Excision,41700.0,47300.0,50000.0,SS,160000,151360,133440,200000
,,,,,,,,,
SS013,"Congenital
Diaphragmatic Hernia",50400.0,57300.0,60500.0,SS,193600,183360,161280,242000
SS014,"Exomphalos /
Gastroschisis",38500.0,43700.0,46200.0,SS,147840,139840,123200,184800
SS014,"Exomphalos /
Gastroschisis",38500.0,43700.0,46200.0,SS,147840,139840,123200,184800
SS015,Hernia & Hydrocele,25000.0,28400.0,30000.0,SS,96000,90880,80000,120000
SS016,"Retro - Peritoneal
Lymphangioma
Excision",32900.0,37300.0,39400.0,SS,126080,119360,105280,157600
SS017,"Surgery for
Sacrococcygeal
Teratoma",30500.0,34700.0,36600.0,SS,117120,111040,97600,146400
SS018,"Surgery for Congenital
Lobar Emphysema",40500.0,46000.0,48500.0,SS,155200,147200,129600,194000
SS019,Undescended Testis,19700.0,22400.0,23700.0,SS,75840,71680,63040,94800
SS019,Undescended Testis,19700.0,22400.0,23700.0,SS,75840,71680,63040,94800
SS019,Undescended Testis,23800.0,27000.0,28500.0,SS,91200,86400,76160,114000
SS019,Undescended Testis,19700.0,22400.0,23700.0,SS,75840,71680,63040,94800
SS019,Undescended Testis,22500.0,25600.0,27000.0,SS,86400,81920,72000,108000
SS020,"Excision of accessory
auricle",23800.0,27000.0,28500.0,SS,91200,86400,76160,114000
SS021,"MACROSTOMIA
REPAIR",48800.0,55400.0,58500.0,SS,187200,177280,156160,234000
SS022,"PARATHYROIDECTO
MY",48800.0,55400.0,58500.0,SS,187200,177280,156160,234000
SS023,"STENSON'S DUCT
DILATATION",13800.0,15700.0,16500.0,SS,52800,50240,44160,66000
SS024,"SUPERNUMMERY
DIGIT EXISION",17500.0,19900.0,21000.0,SS,67200,63680,56000,84000
SS025,SYNDACTYLY,43800.0,49700.0,52500.0,SS,168000,159040,140160,210000
SS026,"TONGUE
LACERATION",17500.0,19900.0,21000.0,SS,67200,63680,56000,84000
SS027,TORTICOLLIS,18800.0,21300.0,22500.0,SS,72000,68160,60160,90000
SS028,"LIVER TRAUMA NON-
OP",50000.0,56800.0,60000.0,SS,192000,181760,160000,240000
SS029,"PORTAL
HYPERTENSION",56300.0,63900.0,67500.0,SS,216000,204480,180160,270000
SS030,CONJOINED TWINS,118800.0,134900.0,142500.0,SS,456000,431680,380160,570000
SS031,"ESOPHAGEAL
ATRESIA/TEF",81300.0,92300.0,97500.0,SS,312000,295360,260160,390000
SS032,MALROTATION,48800.0,55400.0,58500.0,SS,187200,177280,156160,234000
SS033,"POSTERIOR
URETHERAL
VALVES",51300.0,58300.0,61500.0,SS,196800,186560,164160,246000
SS034,SPLENORRHAPHY,38800.0,44100.0,46500.0,SS,148800,141120,124160,186000
SS035,"ESOPHAGEAL
DILATATION",37500.0,42600.0,45000.0,SS,144000,136320,120000,180000
SS036,"OPEN KIDNEY
BIOPSY",41300.0,46900.0,49500.0,SS,158400,150080,132160,198000
SS037,"APPENDICO-
VESICOSTOMY/Mitraf
fanof",53800.0,61100.0,64500.0,SS,206400,195520,172160,258000
,,,,,,,,,
SS038,VESICOSTOMY,35000.0,39800.0,42000.0,SS,134400,127360,112000,168000
SS039,"SUPRAGLOTTOPLAS
TY",33800.0,38400.0,40500.0,SS,129600,122880,108160,162000
SS040,"SINGLE STAGE
AIRWAY
RECONSTRUCTION",68800.0,78100.0,82500.0,SS,264000,249920,220160,330000
SS041,"STAGED AIRWAY
RECONSTRUCTION",62500.0,71000.0,75000.0,SS,240000,227200,200000,300000
SS042,"SLIDE
TRACHEOPLASTY",75000.0,85200.0,90000.0,SS,288000,272640,240000,360000
SC018,"Hepatoblastoma
Excision",85300.0,96900.0,102400.0,SC,327680,310080,272960,409600
SC021,Wilms tumors: surgery,57000.0,64700.0,68400.0,SC,218880,207040,182400,273600
SG002,"Operations for
Replacement of
Oesophagus by Colon",61200.0,69500.0,73500.0,SG,235200,222400,195840,294000
SG004,"Operative
Gastrostomy",25000.0,28400.0,30000.0,SG,96000,90880,80000,120000
SG008,Pyloroplasty,20700.0,23500.0,24800.0,SG,79360,75200,66240,99200
SG009,Pyloromyotomy,37500.0,42600.0,45000.0,SG,144000,136320,120000,180000
SG056,"Operation for
Hydrocele (U/L)",15000.0,17600.0,18800.0,SG,60160,56320,48000,75200
SG073,Sympathectomy,35000.0,41000.0,43800.0,SG,140160,131200,112000,175200
SG011,"Surgical Management
of PseudoCyst",22500.0,26400.0,28200.0,SG,90240,84480,72000,112800
SG011,"Surgical Management
of PseudoCyst",22500.0,26400.0,28200.0,SG,90240,84480,72000,112800
SG011,"Surgical Management
of PseudoCyst",26300.0,30800.0,32900.0,SG,105280,98560,84160,131600
SG011,"Surgical Management
of PseudoCyst",26300.0,30800.0,32900.0,SG,105280,98560,84160,131600
SG013,Ileostomy,16500.0,19400.0,20700.0,SG,66240,62080,52800,82800
SG014,"Congenital Atresia &
Stenosis of Small
Intestine",37500.0,42600.0,45000.0,SG,144000,136320,120000,180000
,,,,,,,,,
SG015,"Operation for
Duplication of Intestine",25400.0,28800.0,30400.0,SG,97280,92160,81280,121600
SG016,Diverticulectomy,16900.0,19800.0,21100.0,SG,67520,63360,54080,84400
SG017,Appendicectomy,20000.0,23400.0,25000.0,SG,80000,74880,64000,100000
SG017,Appendicectomy,20000.0,23400.0,25000.0,SG,80000,74880,64000,100000
SG018,"Appendicular
Perforation",20000.0,23400.0,25000.0,SG,80000,74880,64000,100000
SG019,"Operative drainage of
Appendicular Abscess",15000.0,17600.0,18800.0,SG,60160,56320,48000,75200
SG022,"Operative
Management of
Volvulus of Large
Bowel",32900.0,37300.0,39400.0,SG,126080,119360,105280,157600
SG030,"Resection
Anastomosis",26700.0,31200.0,33300.0,SG,106560,99840,85440,133200
SG030,"Resection
Anastomosis",26700.0,29300.0,33300.0,SG,106560,93760,85440,133200
SG035,"Exploratory
Laparotomy",11800.0,13800.0,14800.0,SG,47360,44160,37760,59200
SG038,"Operation
forAbdominal Hydatid
Cyst (Single Organ) -
Change in Name",21000.0,23100.0,26200.0,SG,83840,73920,67200,104800
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480,116480,99520,155600
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480,116480,99520,155600
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480,116480,99520,155600
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480,116480,99520,155600
SG040,"Operative
Cholecystostomy",11300.0,13200.0,14100.0,SG,45120,42240,36160,56400
,,,,,,,,,
SG040,"Operative
Cholecystostomy",11300.0,13200.0,14100.0,SG,45120,42240,36160,56400
SG041,"Operation of
Choledochal Cyst",31700.0,37100.0,39700.0,SG,127040,118720,101440,158800
SG042,Splenectomy,35200.0,40000.0,42200.0,SG,135040,128000,112640,168800
SG042,Splenectomy,35200.0,40000.0,42200.0,SG,135040,128000,112640,168800
SG048,"Mesenteric Cyst –
Excision",20700.0,24200.0,25800.0,SG,82560,77440,66240,103200
SG050,Groin Hernia Repair,22900.0,26800.0,28600.0,SG,91520,85760,73280,114400
SG051,Hernia - Ventral,20000.0,23400.0,25000.0,SG,80000,74880,64000,100000
SG051,Hernia - Ventral,25000.0,29300.0,31300.0,SG,100160,93760,80000,125200
SG051,Hernia - Ventral,25000.0,29300.0,31300.0,SG,100160,93760,80000,125200
SG051,Hernia - Ventral,25000.0,29300.0,31300.0,SG,100160,93760,80000,125200
SG052,"Repair of Incisional
Hernia",20300.0,23700.0,25400.0,SG,81280,75840,64960,101600
SG053,"Hiatus Hernia Repair /
Fundoplication",26300.0,30800.0,32900.0,SG,105280,98560,84160,131600
SG053,"Hiatus Hernia Repair /
Fundoplication",26300.0,30800.0,32900.0,SG,105280,98560,84160,131600
SG053,"Hiatus Hernia Repair /
Fundoplication",26300.0,30800.0,32900.0,SG,105280,98560,84160,131600
SG056,"Operation for
Hydrocele (U/L)",10000.0,11700.0,12500.0,SG,40000,37440,32000,50000
SG057,"Epididymal Cyst /
Nodule Excision",5300.0,6200.0,6600.0,SG,21120,19840,16960,26400
,,,,,,,,,
SG057,"Epididymal Cyst /
Nodule Excision",5300.0,6200.0,6600.0,SG,21120,19840,16960,26400
SG060,"Inguinal Node
(dissection) - U/L",19800.0,23100.0,24700.0,SG,79040,73920,63360,98800
SG072,Thymectomy,60000.0,68200.0,72000.0,SG,230400,218240,192000,288000
SG073,Sympathectomy,20700.0,23500.0,24800.0,SG,79360,75200,66240,99200
SG078,"Rib Resection &
Drainage",20000.0,23400.0,25000.0,SG,80000,74880,64000,100000
SG079,Thoracoplasty,24400.0,28600.0,30500.0,SG,97600,91520,78080,122000
SG080,"Decortication
(Pleurectomy)",33000.0,38700.0,41300.0,SG,132160,123840,105600,165200
SG082,"Thoracoscopic
Segmental Resection",39900.0,45300.0,47900.0,SG,153280,144960,127680,191600
SG083,"Lung Hydatid Cyst
removal",26300.0,30800.0,32900.0,SG,105280,98560,84160,131600
SG084,"Incision & Drainage of
Abscess",5000.0,5900.0,6300.0,SG,20160,18880,16000,25200
SG077,"Intercostal drainage
Only",5600.0,6500.0,7000.0,SG,22400,20800,17920,28000
SG098,Foreign Body Removal,7000.0,8200.0,8800.0,SG,28160,26240,22400,35200
SG036,"Closure of Burst
Abdomen",15000.0,17600.0,18800.0,SG,60160,56320,48000,75200
SG096,Biopsy,5000.0,5900.0,6300.0,SG,20160,18880,16000,25200
SG096,Biopsy,2700.0,3100.0,3300.0,SG,10560,9920,8640,13200
,,,,,,,,,
SG096,Biopsy,2500.0,2900.0,3100.0,SG,9920,9280,8000,12400
SG096,Biopsy,2500.0,2900.0,3100.0,SG,9920,9280,8000,12400
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520,122880,105280,164400
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520,122880,105280,164400
SG090,"Split thickness skin
grafts",18800.0,21300.0,22500.0,SG,72000,68160,60160,90000
SG090,"Split thickness skin
grafts",18100.0,20600.0,21700.0,SG,69440,65920,57920,86800
SG090,"Split thickness skin
grafts",20400.0,23200.0,24500.0,SG,78400,74240,65280,98000
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360,21760,18560,29200
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360,21760,18560,29200
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160,26240,22400,35200
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160,26240,22400,35200
,,,,,,,,,
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160,26240,22400,35200
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000,104960,89600,140000
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000,104960,89600,140000
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",16800.0,19700.0,21000.0,SL,67200,63040,53760,84000
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",21000.0,23900.0,25200.0,SL,80640,76480,67200,100800
SO002,"Laparotomy and
proceed for Ovarian
Cancers. Omentomy
with Bilateral Salpingo-
oophorectomy",38000.0,44500.0,47500.0,SO,152000,142400,121600,190000
SU001,Adrenalectomy,29800.0,42400.0,44800.0,SU,143360,135680,95360,179200
SU001,Adrenalectomy,29000.0,41300.0,43600.0,SU,139520,132160,92800,174400
SU003,Nephrectomy,41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU003,Nephrectomy,45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
SU003,Nephrectomy,41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU003,Nephrectomy,45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
SU004,"Nephrectomy - Partial
or Hemi",54500.0,61900.0,65400.0,SU,209280,198080,174400,261600
SU004,"Nephrectomy - Partial
or Hemi",57800.0,65700.0,69300.0,SU,221760,210240,184960,277200
SU008,"Nephrostomy -
Percutaneous
ultrasound guided",18800.0,21300.0,22500.0,SU,72000,68160,60160,90000
,,,,,,,,,
SU010,"Nephro ureterectomy
(Benign)",41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU010,"Nephro ureterectomy
(Benign)",45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
SU011,"Nephro ureterectomy
with cuff of bladder",41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU011,"Nephro ureterectomy
with cuff of bladder",45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
SU018,Ureterolithotomy,28600.0,32500.0,34400.0,SU,110080,104000,91520,137600
SU018,Ureterolithotomy,28200.0,32000.0,33800.0,SU,108160,102400,90240,135200
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720,157760,138880,208400
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720,157760,138880,208400
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720,157760,138880,208400
SU023,Ureterocalycostomy,39900.0,45300.0,47900.0,SU,153280,144960,127680,191600
SU023,Ureterocalycostomy,44600.0,50600.0,53500.0,SU,171200,161920,142720,214000
SU024,Pyelolithotomy,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU024,Pyelolithotomy,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU027,Ureterostomy,25400.0,28800.0,30400.0,SU,97280,92160,81280,121600
SU028,Uretero-ureterostomy,37500.0,42600.0,45000.0,SU,144000,136320,120000,180000
SU028,Uretero-ureterostomy,42200.0,48000.0,50700.0,SU,162240,153600,135040,202800
,,,,,,,,,
SU030,Ureteric reimplantation,25500.0,36300.0,38300.0,SU,122560,116160,81600,153200
SU030,Ureteric reimplantation,25500.0,36300.0,38300.0,SU,122560,116160,81600,153200
SU033,"DJ stenting including
cystoscopy, ureteric
catheterization,
retrograde pyelogram",12600.0,14400.0,15200.0,SU,48640,46080,40320,60800
SU037,"Acute management of
upper urinary tract
trauma – conservative",0.0,11500.0,13000.0,SU,41600,36800,0,52000
SU040,"Cystolithotomy - Open,
including cystoscopy",24900.0,28300.0,29900.0,SU,95680,90560,79680,119600
SU041,"Cystolithotripsy /
Urethral Stone
endoscopic, including
cystoscopy",24900.0,28300.0,29900.0,SU,95680,90560,79680,119600
SU041,"Cystolithotripsy /
Urethral Stone
endoscopic, including
cystoscopy",24900.0,28300.0,29900.0,SU,95680,90560,79680,119600
SU043,Partial Cystectomy,32800.0,37200.0,39300.0,SU,125760,119040,104960,157200
SU043,Partial Cystectomy,31900.0,36300.0,38300.0,SU,122560,116160,102080,153200
SU045,"Augmentation
cystoplasty",39900.0,45300.0,47900.0,SU,153280,144960,127680,191600
SU045,"Augmentation
cystoplasty",44600.0,50600.0,53500.0,SU,171200,161920,142720,214000
SU048,"Open bladder
diverticulectomy with /
without ureteric re-
implantation",32900.0,37300.0,39400.0,SU,126080,119360,105280,157600
SU049,"Bladder injury repair
(with or without
urethral injury)",31900.0,36300.0,38300.0,SU,122560,116160,102080,153200
SU050,"Bladder injury repair
with colostomy
(with or without
urethral injury)",36400.0,41300.0,43600.0,SU,139520,132160,116480,174400
SU051,"Extrophy Bladder
repair including
osteotomy if needed +
epispadias repair +
ureteric reimplant",112500.0,127800.0,135000.0,SU,432000,408960,360000,540000
,,,,,,,,,
SU052,"Neurogenic bladder -
Package for evaluation
/ investigation
(catheter + ultrasound
+ culture + RGU/
MCU) for 1 month
(medicines -
antibiotics)",20500.0,23300.0,24600.0,SU,78720,74560,65600,98400
SU061,"Suprapubic Drainage -
Closed / Trocar",6400.0,7200.0,7600.0,SU,24320,23040,20480,30400
SU064,"Emergency
management of Acute
retention of Urine",0.0,0.0,0.0,SU,0,0,0,0
SU065,"Meatotomy /
Meatoplasty",5200.0,5900.0,6200.0,SU,19840,18880,16640,24800
SU065,"Meatotomy /
Meatoplasty",5900.0,6700.0,7100.0,SU,22720,21440,18880,28400
SU066,Urethroplasty,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU066,Urethroplasty,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU066,Urethroplasty,75000.0,85200.0,90000.0,SU,288000,272640,240000,360000
SU066,Urethroplasty,43200.0,49000.0,51800.0,SU,165760,156800,138240,207200
SU068,Urethral Dilatation,3200.0,3600.0,3800.0,SU,12160,11520,10240,15200
SU068,Urethral Dilatation,7100.0,8000.0,8500.0,SU,27200,25600,22720,34000
SU069,"Perineal Urethrostomy
without closure",25400.0,28800.0,30400.0,SU,97280,92160,81280,121600
SU070,"Post. Urethral Valve
fulguration",25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU071,Hypospadias repair,50000.0,56800.0,60000.0,SU,192000,181760,160000,240000
SU071,Hypospadias repair,20400.0,23200.0,24500.0,SU,78400,74240,65280,98000
SU071,Hypospadias repair,25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
,,,,,,,,,
SU073,"Emergency
management of
Hematuria",0.0,3000.0,3200.0,SU,10240,9600,0,12800
SU075,"Urethrovaginal fistula
repair",50000.0,56800.0,60000.0,SU,192000,181760,160000,240000
SU076,"Urethrorectal fistula
repair",62500.0,71000.0,75000.0,SU,240000,227200,200000,300000
SU086,Orchiectomy,25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU088,Orchiopexy,30000.0,42600.0,45000.0,SU,144000,136320,96000,180000
SU088,Orchiopexy,20700.0,23500.0,24800.0,SU,79360,75200,66240,99200
SU088,Orchiopexy,20700.0,23500.0,24800.0,SU,79360,75200,66240,99200
SU094,"Emergency
management of
Ureteric stone -
Package for evaluation
/ investigation
(ultrasound + culture)
for 3 weeks
(medicines).",2700.0,3000.0,3200.0,SU,10240,9600,8640,12800
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0,0,0,0
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0,0,0,0
ST001,"Conservative
Management of Head
Injury",0.0,0.0,1300.0,ST,4160,0,0,5200
ST001,"Conservative
Management of Head
Injury",5000.0,5900.0,6300.0,ST,20160,18880,16000,25200
ST002,"Head injury with repair
of Facio-Maxillary
Injury & fixations
(including implants)",38800.0,44100.0,46500.0,ST,148800,141120,124160,186000
,,,,,,,,,
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000,272640,240000,360000
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000,272640,240000,360000
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000,340800,300160,450000
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000,340800,300160,450000
ST004,"Management of Chest
injury with fracture of
Long bone",30000.0,35100.0,37500.0,ST,120000,112320,96000,150000
ST004,"Management of Chest
injury with fracture of
Long bone",45000.0,52700.0,56300.0,ST,180160,168640,144000,225200
ST005,"Management of
Visceral injury and
fracture long bone",37500.0,42600.0,45000.0,ST,144000,136320,120000,180000
ST005,"Management of
Visceral injury and
fracture long bone",56300.0,63900.0,67500.0,ST,216000,204480,180160,270000
ST006,"Internal fixation of
Pelviacetabular
fracture",40000.0,46800.0,50000.0,ST,160000,149760,128000,200000
ST007,"Internal fixation with
Flap cover Surgery for
wound in compound
fracture",40000.0,46800.0,50000.0,ST,160000,149760,128000,200000
ST008,"Emergency tendons
repair ± Peripheral
Nerve repair/
reconstructive surgery",37500.0,42600.0,45000.0,ST,144000,136320,120000,180000
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000,45440,0,60000
,,,,,,,,,
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000,45440,0,60000
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000,187200,160000,250000
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000,187200,160000,250000
ST009,"Management of Nerve
Plexus / Tendon
injuries",20000.0,23400.0,25000.0,ST,80000,74880,64000,100000
ST010,"Plexus injury along
with Vascular injury
repair / graft",0.0,14200.0,15000.0,ST,48000,45440,0,60000
ST010,"Plexus injury along
with Vascular injury
repair / graft",75000.0,85200.0,90000.0,ST,288000,272640,240000,360000
SU071,Hypospadias repair,50000.0,56800.0,60000.0,SU,192000,181760,160000,240000
SU071,Hypospadias repair,20400.0,23200.0,24500.0,SU,78400,74240,65280,98000
SU071,Hypospadias repair,25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU001,Adrenalectomy,29800.0,42400.0,44800.0,SU,143360,135680,95360,179200
SU001,Adrenalectomy,29000.0,41300.0,43600.0,SU,139520,132160,92800,174400
SU003,Nephrectomy,41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU003,Nephrectomy,45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
,,,,,,,,,
SU003,Nephrectomy,41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU003,Nephrectomy,45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
SU004,"Nephrectomy - Partial
or Hemi",54500.0,61900.0,65400.0,SU,209280,198080,174400,261600
SU004,"Nephrectomy - Partial
or Hemi",57800.0,65700.0,69300.0,SU,221760,210240,184960,277200
SU005,Nephrolithotomy,38000.0,43200.0,45600.0,SU,145920,138240,121600,182400
SU005,Nephrolithotomy,38000.0,43200.0,45600.0,SU,145920,138240,121600,182400
SU007,"PCNL (Percutaneous
Nephrolithotomy)",45000.0,52700.0,56300.0,SU,180160,168640,144000,225200
SU008,"Nephrostomy -
Percutaneous
ultrasound guided",18800.0,21300.0,22500.0,SU,72000,68160,60160,90000
SU0100,Torsion of testis,18800.0,21300.0,22500.0,SU,72000,68160,60160,90000
SU0101,"Follow up for
urological procedures",1900.0,2200.0,2300.0,SU,7360,7040,6080,9200
SU010,"Nephro ureterectomy
(Benign)",41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU010,"Nephro ureterectomy
(Benign)",45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
SU011,"Nephro ureterectomy
with cuff of bladder",41100.0,46600.0,49300.0,SU,157760,149120,131520,197200
SU011,"Nephro ureterectomy
with cuff of bladder",45800.0,52000.0,54900.0,SU,175680,166400,146560,219600
SU013,"Perinephric Abscess
drainage",25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU013,"Perinephric Abscess
drainage",18800.0,21300.0,22500.0,SU,72000,68160,60160,90000
SU014,"Ureteroscopy + Stone
removal with lithotripsy",29925.0,42500.0,44900.0,SU,143680,136000,95760,179600
SU014,"Ureteroscopy + Stone
removal with lithotripsy",29925.0,42500.0,44900.0,SU,143680,136000,95760,179600
,,,,,,,,,
SU016,"Extracoporeal shock -
wave Lithotripsy
(ESWL)",20000.0,23400.0,25000.0,SU,80000,74880,64000,100000
SU018,Ureterolithotomy,28600.0,32500.0,34400.0,SU,110080,104000,91520,137600
SU018,Ureterolithotomy,28200.0,32000.0,33800.0,SU,108160,102400,90240,135200
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720,157760,138880,208400
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720,157760,138880,208400
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800,140800,123840,186000
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720,157760,138880,208400
SU023,Ureterocalycostomy,39900.0,45300.0,47900.0,SU,153280,144960,127680,191600
SU023,Ureterocalycostomy,44600.0,50600.0,53500.0,SU,171200,161920,142720,214000
SU024,Pyelolithotomy,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU024,Pyelolithotomy,37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU025,"Internal Ureterotomy
including cystoscopy
as an independent
procedure",12700.0,14400.0,15200.0,SU,48640,46080,40640,60800
SU026,"Ureterolysis for
retroperitoneal fibrosis
(with or without
omental wrapping)",37500.0,42500.0,44900.0,SU,143680,136000,120000,179600
SU026,"Ureterolysis for
retroperitoneal fibrosis
(with or without
omental wrapping)",36600.0,41600.0,43900.0,SU,140480,133120,117120,175600
SU027,Ureterostomy,25400.0,28800.0,30400.0,SU,97280,92160,81280,121600
SU028,Uretero-ureterostomy,37500.0,42600.0,45000.0,SU,144000,136320,120000,180000
SU028,Uretero-ureterostomy,42200.0,48000.0,50700.0,SU,162240,153600,135040,202800
SU029,"Uretero-vaginal /
Uterine fistula repair",32900.0,37300.0,39400.0,SU,126080,119360,105280,157600
,,,,,,,,,
SU029,"Uretero-vaginal /
Uterine fistula repair",32900.0,37300.0,39400.0,SU,126080,119360,105280,157600
SU029,"Uretero-vaginal /
Uterine fistula repair",32900.0,37300.0,39400.0,SU,126080,119360,105280,157600
SU029,"Uretero-vaginal /
Uterine fistula repair",32900.0,37300.0,39400.0,SU,126080,119360,105280,157600
SU030,Ureteric reimplantation,25500.0,36300.0,38300.0,SU,122560,116160,81600,153200
SU030,Ureteric reimplantation,25500.0,36300.0,38300.0,SU,122560,116160,81600,153200
SU031,"Boari flap for ureteric
stricture",39900.0,45300.0,47900.0,SU,153280,144960,127680,191600
SU031,"Boari flap for ureteric
stricture",42200.0,48000.0,50700.0,SU,162240,153600,135040,202800
SU032,"Ileal replacement for
ureteric stricture",81300.0,92300.0,97500.0,SU,312000,295360,260160,390000
SU033,"DJ stenting including
cystoscopy, ureteric
catheterization,
retrograde pyelogram",12600.0,14400.0,15200.0,SU,48640,46080,40320,60800
SU034,DJ Stent Removal,6600.0,7500.0,7900.0,SU,25280,24000,21120,31600
SU035,"Ureterocele incision
including cystoscopy,
ureteric
catheterization,
retrograde pyelogram",25000.0,28400.0,30000.0,SU,96000,90880,80000,120000
SU036,"Ureteric sampling
including cystoscopy,
ureteric
catheterization,
retrograde pyelogram",18800.0,21300.0,22500.0,SU,72000,68160,60160,90000
